CSVFile,InputData,Kernel,Data,DataID,DRAM Frequency,SM Frequency,Elapsed Cycles,Memory [%],SOL DRAM,Duration,SOL L1/TEX Cache,SOL L2 Cache,SM Active Cycles,SM [%],Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Driver Shared Memory Per Block,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Theoretical Active Warps per SM,Theoretical Occupancy,Achieved Occupancy,Achieved Active Warps Per SM,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap,label
rodinia_3.1_cuda_lud_labelled-lassen.csv,9216,lud_internal,m,0,877365378.6396972,1305232153.2,1844164.0909090908,66.15999999999998,50.44696969696969,1411799.2727272727,66.32787878787876,34.93060606060607,1838038.363636364,50.70333333333333,256.0,311454.66666666674,30.0,16384.0,0.0,0.0,2048.0,79732394.66666667,486.6487878787879,32.0,8.0,48.0,8.0,64.0,100.0,91.9178787878788,58.82787878787877,1,0x200060000000,0x200074400000,339738624,972,42,331776.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,9216,lud_perimeter,m,0,529636619.60090905,780651030.7230303,10323.424242424242,23.392424242424244,16.113030303030307,13189.818181818182,36.69969696969696,11.67060606060606,6560.612424242422,18.774545454545454,32.0,558.0,81.0,65536.0,0.0,0.0,3072.0,17856.0,0.3487878787878786,32.0,20.0,32.0,64.0,20.0,31.25,9.366666666666664,5.995151515151515,1,0x200060000000,0x200074400000,339738624,972,42,331776.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,9472,lud_diagonal,m,0,800515339.8755883,1197457933.487647,18094.08823529412,0.1,0.01,15106.823529411766,9.382647058823531,0.05,188.0423529411765,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200075640000,358875136,1029,33,350464.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,9472,lud_internal,m,0,877587774.0715152,1305984630.4136364,1947076.575757576,66.33090909090909,50.29454545454545,1489815.2727272727,66.52696969696972,34.56696969696971,1939891.8687878791,50.81393939393939,256.0,329566.66666666674,30.0,16384.0,0.0,0.0,2048.0,84369066.66666667,514.9487878787878,32.0,8.0,48.0,8.0,64.0,100.0,91.9642424242424,58.85757575757573,1,0x200060000000,0x200075640000,358875136,1029,33,350464.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,9472,lud_perimeter,m,0,531883420.2030304,784630292.7496967,10544.757575757576,23.576666666666664,16.271818181818187,13410.909090909092,36.34303030303032,11.73909090909091,6822.158181818182,18.903030303030302,32.0,574.0,81.0,65536.0,0.0,0.0,3072.0,18368.0,0.3584848484848485,32.0,20.0,32.0,64.0,20.0,31.25,9.685757575757574,6.198181818181819,1,0x200060000000,0x200075640000,358875136,1029,33,350464.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,9728,lud_diagonal,m,0,800900656.1670586,1197894344.276471,18090.470588235294,0.1,0.01,15098.35294117647,9.399117647058825,0.05,187.73911764705883,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200076900000,378535936,1085,34,369664.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,9728,lud_internal,m,0,876769160.6503029,1304867439.4939394,2061506.1212121209,66.17757575757578,50.19727272727273,1578729.6969696968,66.30030303030303,34.75424242424242,2056179.633636364,50.70393939393938,256.0,348190.66666666674,30.0,16384.0,0.0,0.0,2048.0,89136810.66666667,544.0484848484848,32.0,8.0,48.0,8.0,64.0,100.0,91.98939393939396,58.87424242424246,1,0x200060000000,0x200076900000,378535936,1085,34,369664.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,9728,lud_perimeter,m,0,536786062.3963635,791023626.4530305,10600.787878787878,24.13757575757576,16.62333333333333,13365.333333333336,37.034848484848496,11.989999999999998,6888.9975757575785,19.33121212121212,32.0,590.0,81.0,65536.0,0.0,0.0,3072.0,18880.0,0.3687878787878786,32.0,20.0,32.0,64.0,20.0,31.25,9.92636363636364,6.354242424242425,1,0x200060000000,0x200076900000,378535936,1085,34,369664.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,9984,lud_diagonal,m,0,783506032.6511767,1171819139.9776466,18135.91176470588,0.1,0.01,15472.94117647059,9.372058823529407,0.05,188.2655882352941,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200077c40000,398721024,1143,33,389376.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,9984,lud_internal,m,0,876107545.2551516,1303620273.2687874,2181606.0,65.94787878787878,50.041212121212126,1672240.4848484846,66.03787878787878,35.120303030303035,2176998.2530303025,50.54757575757576,256.0,367326.66666666674,30.0,16384.0,0.0,0.0,2048.0,94035626.66666669,573.9484848484848,32.0,8.0,48.0,8.0,64.0,100.0,91.93060606060608,58.83575757575756,1,0x200060000000,0x200077c40000,398721024,1143,33,389376.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,9984,lud_perimeter,m,0,515306134.66060615,759734091.0136365,10835.060606060606,24.28818181818181,16.73787878787879,14228.363636363636,36.9660606060606,12.041212121212125,7099.386666666667,19.426666666666662,32.0,606.0,81.0,65536.0,0.0,0.0,3072.0,19392.0,0.3790909090909089,32.0,20.0,32.0,64.0,20.0,31.25,10.248181818181823,6.558484848484849,1,0x200060000000,0x200077c40000,398721024,1143,33,389376.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,10240,lud_diagonal,m,0,801694252.9182353,1199078931.274706,18102.82352941177,0.1,0.01,15095.529411764706,9.371764705882349,0.05,188.26852941176472,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200079000000,419430400,1200,33,409600.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,10240,lud_internal,m,0,876672634.2057575,1305517968.0436366,2294492.0303030303,66.04878787878786,50.1430303030303,1757288.7272727273,66.18727272727273,35.203030303030296,2289357.2190909097,50.60181818181818,256.0,386974.66666666674,30.0,16384.0,0.0,0.0,2048.0,99065514.66666669,604.6487878787879,32.0,8.0,48.0,8.0,64.0,100.0,91.93575757575758,58.83878787878786,1,0x200060000000,0x200079000000,419430400,1200,33,409600.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,10240,lud_perimeter,m,0,532185127.5763637,787076527.5642424,10619.09090909091,25.40363636363637,17.57030303030303,13479.757575757576,38.77757575757576,12.54090909090909,6947.103636363635,20.311515151515152,32.0,622.0,81.0,65536.0,0.0,0.0,3072.0,19904.0,0.3890909090909093,32.0,20.0,32.0,64.0,20.0,31.25,10.435757575757576,6.679090909090908,1,0x200060000000,0x200079000000,419430400,1200,33,409600.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,10496,lud_diagonal,m,0,800824793.9717648,1197690398.198235,18154.470588235294,0.1,0.01,15154.823529411766,9.384411764705884,0.05,188.03058823529412,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x20007a440000,440664064,1263,33,430336.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,10496,lud_internal,m,0,877039286.3330302,1304872009.3196974,2427705.393939394,65.6972727272727,49.85151515151514,1859093.333333333,65.78333333333333,34.479393939393944,2422716.0548484847,50.34757575757575,256.0,407134.66666666674,30.0,16384.0,0.0,0.0,2048.0,104226474.66666669,636.1487878787877,32.0,8.0,48.0,8.0,64.0,100.0,91.96969696969695,58.861818181818144,1,0x200060000000,0x20007a440000,440664064,1263,33,430336.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,10496,lud_perimeter,m,0,540252067.0621212,795832004.3809091,11111.757575757576,24.975454545454536,17.209999999999994,13924.848484848484,38.4469696969697,12.341515151515152,7193.111818181817,19.955454545454547,32.0,638.0,81.0,65536.0,0.0,0.0,3072.0,20416.0,0.3987878787878791,32.0,20.0,32.0,64.0,20.0,31.25,10.716666666666669,6.858787878787878,1,0x200060000000,0x20007a440000,440664064,1263,33,430336.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,10752,lud_diagonal,m,0,799807935.6799997,1196063853.815,18074.91176470588,0.1,0.01,15108.70588235294,9.386176470588234,0.05,187.96441176470591,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x20007b900000,462422016,1325,38,451584.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,10752,lud_internal,m,0,876674909.7990911,1304747104.1990907,2536901.393939394,66.07969696969695,50.1469696969697,1943044.8484848484,66.17454545454544,34.486969696969695,2531520.111212122,50.62454545454546,256.0,427806.66666666674,30.0,16384.0,0.0,0.0,2048.0,109518506.66666669,668.4487878787878,32.0,8.0,48.0,8.0,64.0,100.0,91.98636363636363,58.87030303030303,1,0x200060000000,0x20007b900000,462422016,1325,38,451584.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,10752,lud_perimeter,m,0,554767447.1145456,817949905.0481815,11487.12121212121,24.764545454545456,17.23848484848485,14005.333333333336,38.29787878787879,12.231515151515152,7406.395454545455,19.78090909090909,32.0,654.0,81.0,65536.0,0.0,0.0,3072.0,20928.0,0.408787878787879,32.0,20.0,32.0,64.0,20.0,31.25,10.876363636363635,6.959999999999999,1,0x200060000000,0x20007b900000,462422016,1325,38,451584.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,11008,lud_diagonal,m,0,801038276.7697058,1198048560.2691176,18137.23529411765,0.1,0.01,15136.0,9.35970588235294,0.05,188.5164705882353,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x20007ce40000,484704256,1389,39,473344.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,11008,lud_internal,m,0,876661547.2081815,1305218129.2618186,2645165.7575757583,66.56424242424242,50.49787878787878,2025298.4242424243,66.6209090909091,34.16424242424241,2641213.56030303,50.95424242424241,256.0,448990.66666666674,30.0,16384.0,0.0,0.0,2048.0,114941610.66666669,701.5484848484848,32.0,8.0,48.0,8.0,64.0,100.0,92.05939393939394,58.917272727272746,1,0x200060000000,0x20007ce40000,484704256,1389,39,473344.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,11008,lud_perimeter,m,0,562205413.009091,828537896.9409089,11730.30303030303,24.84818181818181,17.20242424242424,14122.666666666664,38.12212121212121,12.25060606060606,7622.036363636364,19.840606060606067,32.0,670.0,81.0,65536.0,0.0,0.0,3072.0,21440.0,0.4187878787878788,32.0,20.0,32.0,64.0,20.0,31.25,11.000303030303032,7.040303030303031,1,0x200060000000,0x20007ce40000,484704256,1389,39,473344.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,11264,lud_diagonal,m,0,800442713.585294,1197441312.4523528,18092.529411764703,0.1,0.01,15105.882352941177,9.380882352941176,0.05,188.1017647058824,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x20007e400000,507510784,1452,42,495616.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,11264,lud_internal,m,0,876653680.4236362,1304752182.1851516,2774819.878787879,66.49636363636363,50.45484848484849,2125244.121212121,66.57272727272726,34.59060606060607,2769751.4087878787,50.92242424242424,256.0,470686.66666666674,30.0,16384.0,0.0,0.0,2048.0,120495786.66666669,735.4484848484848,32.0,8.0,48.0,8.0,64.0,100.0,91.93363636363635,58.83787878787877,1,0x200060000000,0x20007e400000,507510784,1452,42,495616.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,11264,lud_perimeter,m,0,581644694.1557575,857455217.4172727,12013.030303030306,24.844242424242424,17.20787878787878,13972.363636363636,37.20666666666667,12.233939393939393,7998.316969696972,19.83333333333333,32.0,686.0,81.0,65536.0,0.0,0.0,3072.0,21952.0,0.4284848484848484,32.0,20.0,32.0,64.0,20.0,31.25,11.155151515151514,7.1400000000000015,1,0x200060000000,0x20007e400000,507510784,1452,42,495616.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,11520,lud_diagonal,m,0,800341420.8288232,1196786480.9320588,18116.970588235294,0.1,0.01,15134.117647058823,9.391176470588231,0.05,187.88029411764705,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x20007fa40000,530841600,1521,41,518400.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,11520,lud_internal,m,0,877086664.6299999,1305093589.4336364,2938061.363636364,65.73030303030303,49.89818181818181,2249475.878787879,65.85000000000001,34.66787878787879,2930372.6448484845,50.36757575757576,256.0,492894.66666666674,30.0,16384.0,0.0,0.0,2048.0,126181034.66666669,770.1487878787882,32.0,8.0,48.0,8.0,64.0,100.0,91.95878787878787,58.85363636363633,1,0x200060000000,0x20007fa40000,530841600,1521,41,518400.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,11520,lud_perimeter,m,0,579838561.8375759,854559054.4809092,12184.909090909092,25.077575757575755,17.429090909090906,14227.39393939394,36.853030303030295,12.338484848484848,8291.668181818182,20.012727272727272,32.0,702.0,81.0,65536.0,0.0,0.0,3072.0,22464.0,0.4387878787878787,32.0,20.0,32.0,64.0,20.0,31.25,11.277878787878787,7.217878787878789,1,0x200060000000,0x20007fa40000,530841600,1521,41,518400.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,11776,lud_diagonal,m,0,798976685.1158823,1195100536.2114706,18127.61764705882,0.1,0.01,15165.176470588234,9.382647058823531,0.05,188.04764705882357,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200081100000,554696704,1589,42,541696.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,11776,lud_internal,m,0,877254489.3666668,1305435827.1118186,3075076.787878788,65.67363636363635,49.8790909090909,2353844.363636364,65.79000000000002,34.9739393939394,3067255.003333334,50.34,256.0,515614.66666666674,30.0,16384.0,0.0,0.0,2048.0,131997354.66666669,805.648787878788,32.0,8.0,48.0,8.0,64.0,100.0,91.98545454545452,58.87090909090907,1,0x200060000000,0x200081100000,554696704,1589,42,541696.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,11776,lud_perimeter,m,0,569847452.9181818,839505689.6857576,12014.787878787878,26.016666666666666,18.212121212121207,14272.0,37.68636363636364,12.791515151515156,8267.684242424242,20.760303030303035,32.0,718.0,81.0,65536.0,0.0,0.0,3072.0,22976.0,0.4487878787878785,32.0,20.0,32.0,64.0,20.0,31.25,11.38909090909091,7.289999999999999,1,0x200060000000,0x200081100000,554696704,1589,42,541696.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,12032,lud_diagonal,m,0,799128651.5311768,1195255941.8352942,18113.529411764703,0.1,0.01,15151.05882352941,9.358529411764708,0.05,188.52,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200082840000,579076096,1659,45,565504.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,12032,lud_internal,m,0,876777176.1866668,1304771147.9369698,3217116.727272727,65.58363636363637,49.82757575757576,2463982.5454545454,65.65363636363635,34.81757575757576,3211499.8663636367,50.28181818181818,256.0,538846.6666666665,30.0,16384.0,0.0,0.0,2048.0,137944746.66666666,841.9487878787877,32.0,8.0,48.0,8.0,64.0,100.0,91.97909090909089,58.86727272727273,1,0x200060000000,0x200082840000,579076096,1659,45,565504.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,12032,lud_perimeter,m,0,587041805.2360607,864750538.4193939,12434.757575757576,25.7130303030303,17.978181818181817,14343.757575757576,37.30424242424242,12.63181818181818,8540.58515151515,20.51242424242425,32.0,734.0,81.0,65536.0,0.0,0.0,3072.0,23488.0,0.4587878787878786,32.0,20.0,32.0,64.0,20.0,31.25,11.653939393939392,7.458484848484847,1,0x200060000000,0x200082840000,579076096,1659,45,565504.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,12288,lud_diagonal,m,0,800212678.2964705,1196842194.8764708,18112.29411764706,0.1,0.01,15130.35294117647,9.369999999999996,0.05,188.29882352941172,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200084000000,603979776,1728,48,589824.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,12288,lud_internal,m,0,877757687.8666668,1306118320.3236363,3376321.0303030307,65.28454545454545,49.57272727272729,2583154.4242424243,65.42333333333332,34.4230303030303,3366626.7539393944,50.02606060606062,256.0,562590.6666666665,30.0,16384.0,0.0,0.0,2048.0,144023210.66666666,879.0484848484848,32.0,8.0,48.0,8.0,64.0,100.0,92.04424242424244,58.90909090909094,1,0x200060000000,0x200084000000,603979776,1728,48,589824.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,12288,lud_perimeter,m,0,567136528.8545454,835052362.4799999,12054.151515151516,27.10212121212121,18.80969696969697,14392.242424242424,38.74666666666667,13.30121212121212,8403.442121212121,21.6160606060606,32.0,750.0,81.0,65536.0,0.0,0.0,3072.0,24000.0,0.4687878787878791,32.0,20.0,32.0,64.0,20.0,31.25,11.86969696969697,7.596060606060608,1,0x200060000000,0x200084000000,603979776,1728,48,589824.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,12544,lud_diagonal,m,0,799379929.6867646,1195550929.7123528,18120.26470588235,0.1,0.01,15152.94117647059,9.380588235294116,0.05,188.099705882353,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200085840000,629407744,1803,52,614656.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,12544,lud_internal,m,0,877437208.6478786,1305711845.2518182,3497412.636363636,65.71787878787877,49.92242424242423,2676726.303030303,65.78060606060606,34.803333333333335,3491607.811515152,50.3730303030303,256.0,586846.6666666665,30.0,16384.0,0.0,0.0,2048.0,150232746.66666666,916.9484848484848,32.0,8.0,48.0,8.0,64.0,100.0,91.97272727272724,58.86212121212118,1,0x200060000000,0x200085840000,629407744,1803,52,614656.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,12544,lud_perimeter,m,0,577051668.1554546,849318923.3854548,12487.69696969697,26.73242424242425,18.74363636363636,14665.696969696968,38.32787878787879,13.109090909090911,8681.616363636364,21.30878787878788,32.0,766.0,81.0,65536.0,0.0,0.0,3072.0,24512.0,0.4784848484848489,32.0,20.0,32.0,64.0,20.0,31.25,12.204545454545457,7.8106060606060606,1,0x200060000000,0x200085840000,629407744,1803,52,614656.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,12800,lud_diagonal,m,0,800135851.2300001,1196732616.0144114,18123.61764705882,0.1,0.01,15140.70588235294,9.382647058823531,0.05,188.04441176470596,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200087100000,655360000,1877,47,640000.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,12800,lud_internal,m,0,877366073.0421209,1305673271.3127277,3651225.93939394,65.60575757575758,49.84212121212122,2794553.212121212,65.6590909090909,35.0578787878788,3645847.388787878,50.28666666666666,256.0,611614.6666666665,30.0,16384.0,0.0,0.0,2048.0,156573354.66666666,955.648787878788,32.0,8.0,48.0,8.0,64.0,100.0,91.9921212121212,58.87454545454546,1,0x200060000000,0x200087100000,655360000,1877,47,640000.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,12800,lud_perimeter,m,0,577557397.0442424,850251575.4324244,12478.030303030306,27.340909090909093,19.30030303030303,14632.727272727272,38.7951515151515,13.3930303030303,8778.70606060606,21.77696969696969,32.0,782.0,81.0,65536.0,0.0,0.0,3072.0,25024.0,0.4884848484848487,32.0,20.0,32.0,64.0,20.0,31.25,12.48848484848485,7.992121212121212,1,0x200060000000,0x200087100000,655360000,1877,47,640000.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,13056,lud_diagonal,m,0,800037880.0364707,1196600317.6885302,18103.70588235294,0.1,0.01,15125.64705882353,9.379117647058823,0.05,188.11058823529416,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x200088a40000,681836544,1953,56,665856.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,13056,lud_internal,m,0,877303230.9312121,1305660234.7669694,3811299.424242424,65.43909090909094,49.72878787878788,2917123.878787879,65.54030303030302,34.87818181818182,3802845.223333333,50.16545454545456,256.0,636894.6666666665,30.0,16384.0,0.0,0.0,2048.0,163045034.66666666,995.1484848484848,32.0,8.0,48.0,8.0,64.0,100.0,91.99545454545454,58.87666666666667,1,0x200060000000,0x200088a40000,681836544,1953,56,665856.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,13056,lud_perimeter,m,0,570154615.1463637,839286991.0490909,12715.0,27.396060606060608,19.304242424242425,15110.787878787878,38.99212121212121,13.39939393939394,8901.131212121214,21.81121212121212,32.0,798.0,81.0,65536.0,0.0,0.0,3072.0,25536.0,0.4987878787878789,32.0,20.0,32.0,64.0,20.0,31.25,12.758181818181818,8.164848484848484,1,0x200060000000,0x200088a40000,681836544,1953,56,665856.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,13312,lud_diagonal,m,0,800903011.3629411,1197822991.3914704,18102.441176470587,0.1,0.01,15109.64705882353,9.377058823529412,0.05,188.1826470588236,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x20008a400000,708837376,2028,57,692224.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,13312,lud_internal,m,0,877290916.0378786,1305975849.239394,3921837.424242424,66.19757575757576,50.29757575757575,3001198.5454545454,66.26636363636365,34.9,3915373.854242423,50.72272727272729,256.0,662686.6666666665,30.0,16384.0,0.0,0.0,2048.0,169647786.66666666,1035.448181818182,32.0,8.0,48.0,8.0,64.0,100.0,91.97181818181816,58.86242424242421,1,0x200060000000,0x20008a400000,708837376,2028,57,692224.0,0.0,0.0,1
rodinia_3.1_cuda_lud_labelled-lassen.csv,13312,lud_perimeter,m,0,576694181.5381818,848430435.7736362,12811.333333333336,27.73090909090909,19.750606060606057,15054.545454545454,38.81696969696971,13.558787878787877,9155.256969696971,22.08030303030303,32.0,814.0,81.0,65536.0,0.0,0.0,3072.0,26048.0,0.509090909090909,32.0,20.0,32.0,64.0,20.0,31.25,13.06969696969697,8.365151515151513,1,0x200060000000,0x20008a400000,708837376,2028,57,692224.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,13568,lud_diagonal,m,0,799941065.1635294,1196320692.117941,18112.0,0.1,0.01,15136.0,9.371470588235296,0.05,188.2635294117647,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x20008be40000,736362496,2109,53,719104.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,13568,lud_internal,m,0,877213381.2381821,1305575386.519091,4089948.8484848486,66.00515151515151,50.13696969696969,3130759.7575757583,66.0421212121212,34.79242424242424,4084980.596363636,50.56878787878788,256.0,688990.6666666665,30.0,16384.0,0.0,0.0,2048.0,176381610.66666666,1076.5487878787876,32.0,8.0,48.0,8.0,64.0,100.0,91.97696969696968,58.86606060606056,1,0x200060000000,0x20008be40000,736362496,2109,53,719104.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,13568,lud_perimeter,m,0,576760397.140303,848623282.2778788,12895.848484848484,28.115757575757584,19.98272727272728,15149.575757575756,39.39878787878789,13.730303030303032,9169.317575757575,22.36757575757576,32.0,830.0,81.0,65536.0,0.0,0.0,3072.0,26560.0,0.5190909090909089,32.0,20.0,32.0,64.0,20.0,31.25,13.31121212121212,8.51969696969697,1,0x200060000000,0x20008be40000,736362496,2109,53,719104.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,13824,lud_diagonal,m,0,799717120.2991178,1195755733.6529417,18105.147058823528,0.1,0.01,15137.882352941177,9.383823529411764,0.05,188.03941176470585,0.06,16.0,1.0,32.0,32768.0,0.0,0.0,1024.0,16.0,0.0,32.0,64.0,96.0,64.0,32.0,50.0,1.5600000000000005,1.0,1,0x200060000000,0x20008d900000,764411904,2189,44,746496.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,13824,lud_internal,m,0,876629854.1278787,1304674302.7872725,4265822.090909091,65.74515151515152,49.9409090909091,3267684.8484848486,65.7690909090909,34.39121212121212,4261645.321212121,50.37030303030303,256.0,715806.6666666665,30.0,16384.0,0.0,0.0,2048.0,183246506.66666663,1118.4487878787877,32.0,8.0,48.0,8.0,64.0,100.0,92.00000000000004,58.87939393939398,1,0x200060000000,0x20008d900000,764411904,2189,44,746496.0,0.0,0.0,0
rodinia_3.1_cuda_lud_labelled-lassen.csv,13824,lud_perimeter,m,0,585413043.7142426,860656756.1966664,12946.727272727272,28.56242424242424,20.389393939393944,14996.363636363636,40.034848484848496,13.936363636363636,9203.600303030302,22.70757575757575,32.0,846.0,81.0,65536.0,0.0,0.0,3072.0,27072.0,0.5287878787878786,32.0,20.0,32.0,64.0,20.0,31.25,13.576666666666664,8.68878787878788,1,0x200060000000,0x20008d900000,764411904,2189,44,746496.0,0.0,0.0,0
